,item_group,bigram,tscore
54918,pkzip program,"('pkzip program', 'was')",0.9950696021603345
54919,plantronics,"('the', 'plantronics')",1.5808544103119822
54920,plantronics,"('plantronics', 'usb')",1.413028928941678
54921,plantronics,"('included', 'plantronics')",1.4125422792014395
54922,plantronics,"('plantronics', 'foldable')",0.9999972580611045
54923,plantronics,"('plantronics', 'microphone')",0.9995914511045705
54926,platinum,"('platinum', 'version')",3.263970631596705
54927,platinum,"('2014', 'platinum')",2.9967645121033097
54928,platinum,"('the', 'platinum')",2.879227276822174
54929,platinum,"('expressions', 'platinum')",2.4491875069791846
54930,platinum,"('platinum', '3')",2.219575152364075
54970,player,"('the', 'player')",4.398029170533648
54971,player,"('video', 'player')",4.201751953091901
54972,player,"('blu-ray', 'player')",4.119428076830672
54973,player,"('player', 'in')",2.523533539266001
54974,player,"('player', 'is')",2.2722622588823804
55075,plot,"('the', 'plot')",5.5169259824359695
55076,plot,"('plot', 'was')",2.66805650841294
55077,plot,"('good', 'plot')",1.6412121591857458
55078,plot,"('this', 'plot')",1.6120626509535287
55079,plot,"('plot', 'aspects')",1.411334102669328
55125,plot line,"('plot line', 'devices')",0.9990070264142725
55126,plot line,"('great', 'plot line')",0.995952898190242
55127,plot line,"('plot line', 'was')",0.9852088064810035
55128,plot line,"('this', 'plot line')",0.9746997381056649
55129,plot line,"('in', 'plot line')",0.9728595054012279
55131,plugin,"('the', 'plugin')",3.438828910063621
55132,plugin,"('plugin', 'for')",2.948969234054249
55133,plugin,"('this', 'plugin')",2.6495272572333906
55134,plugin,"('a', 'plugin')",2.371197951046269
55135,plugin,"('plugin', 'allows')",1.7218468605298831
55171,plus edition,"('plus edition', 'is')",1.3751309073095772
55172,plus edition,"('the', 'plus edition')",1.308398126879799
55173,plus edition,"('this', 'plus edition')",0.9662663174742199
55174,plus software,"('2016', 'plus software')",0.999604377387935
55175,plus software,"('plus software', 'since')",0.995287782155305
55176,plus software,"('plus software', 'from')",0.9837070073773825
55177,plus software,"('plus software', 'to')",0.8612853112766545
55178,plus software,"('the', 'plus software')",0.812942970021207
55179,pocket pc navigation program,"('a', 'pocket pc navigation program')",0.9784460100480309
55180,pocket pc navigation program,"('pocket pc navigation program', 'i')",0.9751020197121905
55181,poe,"('utilize', 'poe')",2.235940098983071
55182,poe,"('this', 'poe')",2.198352573870269
55183,poe,"('poe', 'is')",2.1742728739960753
55184,point,"('the', 'point')",10.33237817449574
55185,point,"('this', 'point')",9.93354531714015
55186,point,"('point', 'of')",8.385314860419744
55187,point,"('power', 'point')",6.519806064439408
55188,point,"('point', 'where')",6.32569644656852
55395,point bitdefender,"('this', 'point bitdefender')",0.991566579368555
55396,point bitdefender,"('point bitdefender', 'is')",0.986182194788906
55397,point release,"('point release', 'in')",1.3950223345975463
55398,point release,"('the', 'point release')",1.3348519857531231
55399,point release,"('this', 'point release')",0.9746997381056649
55400,point release,"('point release', 'is')",0.9585465843667179
55401,policy,"('privacy', 'policy')",3.7407355067689116
55402,policy,"('policy', 'is')",2.466912565408652
55403,policy,"('policy', 'of')",1.9996720357858622
55404,policy,"('currently', 'policy')",1.9961883132296985
55405,policy,"('policy', 'has')",1.8964467605558772
55448,portrait professional,"('portrait professional', 'instead')",0.999258893087102
55449,portrait professional,"('find', 'portrait professional')",0.997917693261646
55450,portrait professional,"('like', 'portrait professional')",0.994463633664429
55451,portrait professional,"('portrait professional', 'more')",0.994194140241557
55452,pos,"('this', 'pos')",1.7028365815383528
55453,pos,"('pos', 'is')",1.3555895797778186
55454,pos,"('infected', 'pos')",0.999809631099541
55455,pos,"('automatic', 'pos')",0.999492349598776
55456,pos,"('our', 'pos')",0.997699121561119
55459,poser,"('poser', '9')",5.742608538187423
55460,poser,"('with', 'poser')",2.56007621556637
55461,poser,"('poser', 'debut')",2.449034310206578
55462,poser,"('poser', '9.')",2.235304034744433
55463,poser,"('poser', 'pro')",1.711641556583038
55532,poser program,"('poser program', 'then')",0.998516219351978
55533,poser program,"('a', 'poser program')",0.9784460100480309
55534,post,"('to', 'post')",4.599436862399332
55535,post,"('will', 'post')",3.5009378835694114
55536,post,"('post', 'office')",2.958618658189114
55537,post,"('post', 'on')",2.305825526049455
55538,post,"('post', 'complaints')",2.231142727669564
55636,power director,"('power director', '11')",3.4619794112589
55637,power director,"('power director', '13')",2.826296197155681
55638,power director,"('power director', '10')",2.8165971321136785
55639,power director,"('the', 'power director')",2.139537662097552
55640,power director,"('power director', '14')",1.9976080500192328
55688,power dvd,"('power dvd', 'is')",1.8065507270446834
55689,power dvd,"('power dvd', 'to')",1.6115988715746328
55690,power dvd,"('power dvd', '14')",1.412840861113777
55691,power dvd,"('power dvd', '11')",1.4121041005508663
55692,power dvd,"('want', 'power dvd')",1.3890163511215476
55722,power dvd software,"('power dvd software', 'running')",0.9992937548816305
55723,power dvd software,"('the', 'power dvd software')",0.9625885940042413
55724,power media player,"('power media player', 'app')",1.4135421685368184
55725,power media player,"('the', 'power media player')",1.308398126879799
55726,power media player,"('power media player', 'on')",0.9727466942009559
55727,power media player,"('a', 'power media player')",0.9137840401921238
55728,power media player,"('and', 'power media player')",0.9042467933024617
55729,power2go,"('power2go', '9')",0.999621612432421
55730,power2go,"('like', 'power2go')",0.9916954504966434
55731,power2go,"('power2go', 'and')",0.9281850949768463
55732,powerdirector,"('with', 'powerdirector')",3.7742829205357795
55733,powerdirector,"('powerdirector', 'is')",3.6202838354854916
55734,powerdirector,"('powerdirector', 'has')",3.5673748516645203
55735,powerdirector,"('of', 'powerdirector')",3.132685948503254
55736,powerdirector,"('powerdirector', '13')",2.993215790329939
55869,powerdirector mobile software,"('powerdirector mobile software', 'for')",1.3983144910076053
55870,powerdirector mobile software,"('the', 'powerdirector mobile software')",1.361305844626447
55871,powerdirector software,"(""'s"", 'powerdirector software')",0.990154872542929
55872,powerdirector software,"('powerdirector software', 'is')",0.9723643895778119
55873,powerdirector software,"('the', 'powerdirector software')",0.9251771880084828
55874,powerdvd,"('powerdvd', '16')",4.7927121437971705
55875,powerdvd,"('powerdvd', '14')",4.118935393596125
55876,powerdvd,"('powerdvd', 'is')",3.834783204343343
55877,powerdvd,"('of', 'powerdvd')",3.3722867843240443
55878,powerdvd,"('powerdvd', 'remote')",3.3125535206769805
56037,powerdvd player,"('powerdvd player', 'opens')",0.9999588709165675
56038,powerdvd player,"('the', 'powerdvd player')",0.9625885940042413
56039,powerdvd program,"('the', 'powerdvd program')",1.3348519857531231
56040,powerdvd program,"('powerdvd program', 'would')",0.9936578953347085
56041,powerdvd program,"('powerdvd program', 'will')",0.9914275238959974
56042,powerdvd program,"('your', 'powerdvd program')",0.988845792573106
56043,powerdvd software,"('powerdvd software', 'allows')",0.999705437421512
56044,powerdvd software,"('the', 'powerdvd software')",0.9625885940042413
56045,powerdvd ultra,"('powerdvd ultra', '16.')",0.999979631311062
56046,powerdvd ultra,"('powerdvd ultra', '14')",0.999722672465998
56047,powerdvd ultra,"('powerdvd ultra', 'suite')",0.99840184132948
56048,powerdvd ultra,"('their', 'powerdvd ultra')",0.994882758609884
56049,powerdvd ultra,"('using', 'powerdvd ultra')",0.992783216827044
56052,powerdvd version,"('this', 'powerdvd version')",0.991566579368555
56053,powerdvd version,"('powerdvd version', 'is')",0.986182194788906
56054,powerpoint,"('and', 'powerpoint')",5.773208947636522
56055,powerpoint,"('powerpoint', 'and')",3.643666479685596
56056,powerpoint,"('powerpoint', 'presentations')",3.31149909111998
56057,powerpoint,"('powerpoint', 'presentation')",3.1576313649965844
56058,powerpoint,"('of', 'powerpoint')",3.003622153847826
56167,pp,"('pp', '9')",2.8272676962813987
56168,pp,"('pp', '14')",2.2352618173163106
56169,pp,"('both', 'pp')",1.402115178392666
56170,pp,"('than', 'pp')",1.376290889729679
56171,pp,"('with', 'pp')",1.2574242671219642
56198,pp program,"('pp program', 'window')",0.9998029721050805
56199,pp program,"('the', 'pp program')",0.9625885940042413
56200,premier,"('premier', 'version')",5.659442946884829
56201,premier,"('the', 'premier')",5.070836601221133
56202,premier,"('premier', 'elements')",2.995035262639881
56203,premier,"('premier', '2013')",2.8133623100782517
56204,premier,"('premier', 'edition')",2.8111636614510394
56298,premier express,"('like', 'premier express')",1.4102987601940797
56299,premier program,"('the', 'premier program')",1.645652866279223
56300,premier program,"('premier program', 'says')",0.999497050065454
56301,premier program,"('premier program', 'itself')",0.998998800597586
56302,premier program,"('premier program', 'that')",0.9555993917596118
56303,premier program,"('a', 'premier program')",0.9137840401921238
56304,premiere,"('premiere', ""''"")",3.2353600177768773
56305,premiere,"('2011', 'premiere')",2.9961928831278577
56306,premiere,"('360', 'premiere')",1.7258153636912368
56307,premiere,"('premiere', 'or')",1.590898016073258
56308,premiere,"('the', 'premiere')",1.517828047744482
56357,premiere cc,"('premiere cc', 'since')",0.997172669293183
56358,premiere cc,"('using', 'premiere cc')",0.9945874126202829
56359,premiere cc,"('like', 'premiere cc')",0.9916954504966434
56360,premiere elements,"('to', 'premiere elements')",1.4917899189439416
56361,premiere elements,"('premiere elements', 'for')",1.2949705271319234
56362,premiere elements,"('and', 'premiere elements')",1.1603095307123958
56363,premiere elements,"('choose', 'premiere elements')",0.9970328304095125
56364,premiere elements,"('purchased', 'premiere elements')",0.996509903491585
56377,premiere pro,"('of', 'premiere pro')",1.6117003180332503
56378,premiere pro,"('premiere pro', 'and')",1.1772364661564423
56379,premiere pro,"('premiere pro', 'straight')",0.998985482608665
56380,premiere pro,"('about', 'premiere pro')",0.9758654538418089
56381,premiere pro,"('used', 'premiere pro')",0.9756844858747059
56390,premiere pro cc,"('premiere pro cc', 'lately')",0.9999808064277315
56391,premiere pro cc,"('using', 'premiere pro cc')",0.998195804206761
56392,premiere software,"(""'s"", 'premiere software')",0.9950774362714645
56393,premium accounting software,"('premium accounting software', 'has')",0.9972012637988075
56394,premium accounting software,"('this', 'premium accounting software')",0.991566579368555
56395,premium package,"('the', 'premium package')",2.722611689252894
56396,premium package,"('premium package', 'is')",2.603970195346548
56397,premium program,"('premium program', 'is')",0.986182194788906
56398,premium program,"('the', 'premium program')",0.9625885940042413
56399,premium software,"('the', 'premium software')",1.281944268006475
56400,premium software,"('premium software', 'over')",0.994817735487505
56401,premium software,"('use', 'premium software')",0.9830881125981125
56402,premium software,"('premium software', 'or')",0.97996034372946
56403,premium software,"('this', 'premium software')",0.9578328968427748
56406,presentation package,"('a', 'presentation package')",0.9784460100480309
56407,presentations x8 program,"('presentations x8 program', 'is')",0.986182194788906
56408,presentations x8 program,"('the', 'presentations x8 program')",0.9625885940042413
56409,price,"('the', 'price')",26.382693745901907
56410,price,"('price', 'of')",11.088751589194354
56411,price,"('price', 'is')",9.925573865636625
56412,price,"('great', 'price')",9.355760634079221
56413,price,"('price', 'for')",8.787770806500564
56774,price point,"('the', 'price point')",4.0682538954649745
56775,price point,"('this', 'price point')",3.994245114143025
56776,price point,"('price point', 'its')",2.425069089820467
56777,price point,"('its', 'price point')",2.2093164925064253
56778,price point,"('price point', 'is')",1.8467588254263902
56803,price range,"('this', 'price range')",4.192946279476841
56804,price range,"('price range', 'that')",1.5718339130703074
56805,price range,"('price range', 'you')",1.19193899405134
56806,price range,"('price range', 'geared')",0.999392856387425
56807,price range,"('desired', 'price range')",0.9990501140254875
56820,primary,"('my', 'primary')",7.399223562690031
56821,primary,"('the', 'primary')",6.256097478783087
56822,primary,"('primary', 'computer')",3.0585720051030334
56823,primary,"('primary', 'reason')",2.982104409377222
56824,primary,"('your', 'primary')",2.9635747780770876
56921,print master software,"('print master software', 'has')",0.9972012637988075
56922,print master software,"('the', 'print master software')",0.9625885940042413
56923,printmaster,"('printmaster', 'platinum')",2.645575130631348
56924,printmaster,"('of', 'printmaster')",1.2352294936531059
56925,printmaster,"('printmaster', 'and')",1.1264556598243025
56926,printmaster,"('installing', 'printmaster')",0.995085662088151
56927,printmaster,"('printmaster', 'menu')",0.9946395094592975
56942,printmaster package,"('the', 'printmaster package')",0.9625885940042413
56943,printmaster program,"('printmaster program', 'took')",0.999565206832285
56944,printmaster program,"('this', 'printmaster program')",0.991566579368555
56945,prismiq media player,"('prismiq media player', 'that')",2.2112472829328285
56946,prismiq media player,"('a', 'prismiq media player')",2.1878717907808394
56947,pro,"('macbook', 'pro')",10.528000743646809
56948,pro,"('7', 'pro')",7.6200818158197325
56949,pro,"('pro', 'version')",7.618541752848863
56950,pro,"('8', 'pro')",6.845075663057905
