,item_group,bigram,loglike
44602,norton systemworks,"('slain', 'norton systemworks')",48.45819733766683
44603,norton systemworks,"('uninstalled', 'norton systemworks')",25.64038956282178
44604,norton systemworks,"('norton systemworks', 'follower')",24.15760962566944
44605,norton systemworks,"('used', 'norton systemworks')",23.165833993982606
44606,norton systemworks,"('loyal', 'norton systemworks')",14.1618285459176
44617,norton uninstall tool,"('sure', 'norton uninstall tool')",15.090531610351183
44618,norton uninstall tool,"('norton uninstall tool', 'is')",8.563622527640069
44619,norton utilities,"('norton utilities', '16.0')",36.63319324582866
44620,norton utilities,"('norton utilities', '16')",35.54007274693603
44621,norton utilities,"('norton utilities', 'regularly')",24.32174742856112
44622,norton utilities,"('installed', 'norton utilities')",19.606753960143937
44623,norton utilities,"('used', 'norton utilities')",15.483739741215672
44669,noton,"('noton', 'anti-virus')",13.026081220306722
44670,noton,"('noton', 'products')",10.912921046935143
44671,noton,"('noton', 'has')",7.949438281272682
44672,noton,"('use', 'noton')",7.572934132751119
44673,noton,"('of', 'noton')",4.655141721229755
44674,nova,"('nova', 'backup')",26.5145546402043
44675,nova,"('purchased', 'nova')",12.236148932516162
44676,nova,"('to', 'nova')",8.906510412612732
44677,nova,"('using', 'nova')",8.147648843940546
44678,nsw,"('nsw', '2006')",39.26887012424508
44679,nsw,"('actvate', 'nsw')",22.366511164927545
44680,nsw,"('nsw', 'cleanups')",22.366511164927545
44681,nsw,"('nsw', 'files/registry')",22.366511164927545
44682,nsw,"('uninstall', 'nsw')",20.11759152251232
44715,nt,"('nt', 'file')",31.458496449047725
44716,nt,"('tremendously', 'nt')",31.43592581291732
44717,nt,"('nt', 'kernel')",31.25802652274662
44718,nt,"('nt', '3.51')",22.482493812397237
44719,nt,"('nt', '4')",16.463679876876174
44744,ntfs,"('512k', 'ntfs')",20.802379061642196
44745,ntfs,"('ntfs', 'sectors')",19.214755417967005
44746,ntfs,"('8gb', 'ntfs')",14.777963723169544
44747,ntfs,"('ntfs', 'limit')",13.947534537266673
44748,ntfs,"('ntfs', 'for')",13.636163051681121
44761,nuance,"('nuance', ""'s"")",138.0876423339889
44762,nuance,"('nuance', 'paperport')",92.56997789331164
44763,nuance,"('from', 'nuance')",51.266057981599545
44764,nuance,"('contact', 'nuance')",47.94899425741281
44765,nuance,"('nuance', 'dragon')",46.326210297919346
44892,nuance program,"('other', 'nuance program')",12.42232427620414
44893,numbers,"('numbers', ""'08"")",164.5118756865209
44894,numbers,"('serial', 'numbers')",137.39943925804042
44895,numbers,"('security', 'numbers')",97.6751518730433
44896,numbers,"('phone', 'numbers')",91.96404798823446
44897,numbers,"('numbers', 'and')",60.596823296864514
45035,nvidia quadra,"('nvidia quadra', 'drivers')",30.73199038139921
45036,nvidia quadra,"('nvidia quadra', 'graphics')",27.552824200730996
45037,nvidia quadra,"('installing', 'nvidia quadra')",27.056645638848188
45038,nvidia quadra,"('my', 'nvidia quadra')",14.487770407651052
45039,nvx,"('this', 'nvx')",47.756679671261274
45040,nvx,"('nvx', 'is')",42.81867179501868
45041,nxt2,"('found', 'nxt2')",11.385837865285259
45042,nxt2,"('installed', 'nxt2')",11.34267450680358
45043,nxt2,"('nxt2', 'on')",7.218890509331282
45044,nxt2,"('nxt2', 'to')",4.453242251011341
45045,object remover,"('object remover', 'though')",12.11366153261532
45046,object remover,"('like', 'object remover')",9.01222379708207
45047,object remover,"('object remover', 'and')",4.740436477489689
45048,object remover,"('the', 'object remover')",3.875238227112506
45049,ocr,"('ocr', 'conversion')",50.71840251980364
45050,ocr,"('using', 'ocr')",40.905528263781825
45051,ocr,"('ocr', 'conversions')",29.557591854209193
45052,ocr,"('ocr', 'engine')",23.79814464014553
45053,ocr,"('ocr', 'with')",22.773868263175352
45086,ocr software,"('ocr software', 'analyzes')",22.453950249443206
45087,ocr software,"('ocr software', 'compares')",15.874229200867331
45088,ocr software,"('ocr software', 'solutions')",13.967454317085084
45089,ocr software,"('past', 'ocr software')",9.580300474440579
45090,ocr software,"('previous', 'ocr software')",9.13957082994902
45100,oe,"('oe', 'ps')",94.64931263620633
45101,oe,"('the', 'oe')",19.376377344290525
45102,oe,"('oe', 'files')",17.56773431086398
45103,oe,"('your', 'oe')",12.430162104711588
45104,oe,"('``', 'oe')",5.379248575107905
45108,oem software,"('oem software', 'kit')",42.317517747668305
45109,oem software,"('this', 'oem software')",15.300247301146959
45110,oem software,"('oem software', 'license')",13.212531295192873
45111,oem software,"('excellent', 'oem software')",12.604009070179181
45112,offer,"('to', 'offer')",227.20466052595273
45113,offer,"('they', 'offer')",180.68954078655335
45114,offer,"('offer', 'a')",157.71200431771862
45115,offer,"('not', 'offer')",130.57961106379707
45116,offer,"(""n't"", 'offer')",116.7995275807867
45336,office,"('office', '2007')",1834.166579711282
45337,office,"('office', '365')",1356.6509618978298
45338,office,"('office', '2010')",967.7181532645633
45339,office,"('office', '2003')",945.2217168601146
45340,office,"('office', '2008')",916.0184393773459
45908,office 2007/2010,"('like', 'office 2007/2010')",11.779269257562524
45909,office package,"('functional', 'office package')",31.227662949798066
45910,office package,"('based', 'office package')",25.240928800609684
45911,office package,"('minimalistic', 'office package')",21.265214918055698
45912,office package,"('2003', 'office package')",12.069743505035277
45913,office package,"('office package', 'that')",9.739165696433146
45916,office products,"('using', 'office products')",26.800360560429205
45917,office products,"('office products', 'installed')",13.446486459091222
45918,office products,"('office products', 'for')",12.673878928652346
45919,office products,"('fewer', 'office products')",12.499604228256356
45920,office products,"('office products', 'registered')",11.226879128130044
45944,office professional,"('office professional', 'plus')",82.99877090343676
45945,office professional,"('office professional', '2013')",72.18352547542881
45946,office professional,"('office professional', 'suite')",27.911948416770436
45947,office professional,"('office professional', '2010.')",26.693687155436685
45948,office professional,"('``', 'office professional')",24.494026429048482
45967,office program,"('featured', 'office program')",31.261797808811508
45968,office program,"('an', 'office program')",30.956173745852123
45969,office program,"('office program', 'after')",15.941488972296927
45970,office program,"('any', 'office program')",15.186923653542735
45971,office program,"('office program', 'i')",14.671040568942137
45974,office software,"('low-performance', 'office software')",116.41304401322878
45975,office software,"('high-performance', 'office software')",105.82807920850028
45976,office software,"('preferred', 'office software')",26.45864452501506
45977,office software,"('office software', 'suite')",17.384590539680858
45978,office software,"('full', 'office software')",16.95894561815219
45995,office suite,"('an', 'office suite')",109.54154257007224
45996,office suite,"('this', 'office suite')",45.22497274787894
45997,office suite,"('office suite', 'is')",41.400235349084454
45998,office suite,"('the', 'office suite')",35.56414070388374
45999,office suite,"('free', 'office suite')",35.3588196249975
46077,office version,"('any', 'office version')",57.753349022845214
46078,office version,"('office version', 'that')",26.13661777243952
46079,office version,"('office version', '2002.')",16.217208281861954
46080,office version,"('this', 'office version')",13.844891402994836
46081,office version,"('s', 'office version')",12.268734403474529
46091,office x6 program,"('the', 'office x6 program')",6.571569374034642
46092,office xp,"('with', 'office xp')",14.736487098921856
46093,office xp,"('office xp', 'users')",14.395348310902229
46094,office xp,"('releasing', 'office xp')",13.589097110952844
46095,office xp,"('formerly', 'office xp')",13.531969979399957
46096,office xp,"('shipping', 'office xp')",11.798629493868653
46128,omnipage,"('omnipage', '18')",113.50339361103666
46129,omnipage,"('omnipage', '18.')",30.608061243114065
46130,omnipage,"('omnipage', 'has')",19.741175994260622
46131,omnipage,"('omnipage', 'itself')",16.57292733433829
46132,omnipage,"('with', 'omnipage')",16.303593946736463
46176,omniplan,"('like', 'omniplan')",23.55882077840898
46177,omniplan,"('omniplan', 'and')",14.929165974912662
46178,one,"('one', 'of')",4052.768570603115
46179,one,"('this', 'one')",1651.2182307404128
46180,one,"('one', 'thing')",1312.563921055138
46181,one,"('one', 'star')",640.5566416509296
46182,one,"('only', 'one')",555.6363896190419
47727,onecare,"('live', 'onecare')",265.79918296753607
47728,onecare,"('onecare', '2.0')",21.654852256594733
47729,onecare,"('onecare', 'is')",21.143738131013023
47730,onecare,"('onecare', '2.0.')",14.832561301797556
47731,onecare,"('onecare', 'suffers')",13.387874794436915
47787,onedrive,"('onedrive', 'cloud')",41.26099488632141
47788,onedrive,"('onedrive', 'nags')",29.1426466743639
47789,onedrive,"('like', 'onedrive')",25.30314014002218
47790,onedrive,"('with', 'onedrive')",25.096898111443323
47791,onedrive,"('stop', 'onedrive')",18.30003055417943
47833,onenote,"('and', 'onenote')",50.71223780268186
47834,onenote,"('onenote', 'is')",31.272046565473772
47835,onenote,"('microsofts', 'onenote')",29.328485483693445
47836,onenote,"('onenote', 'organizer/collaboration')",20.679926086610774
47837,onenote,"('within', 'onenote')",15.29058552404125
47881,onenote program,"('onenote program', 'allows')",13.489367865017018
47882,onenote program,"('the', 'onenote program')",13.143158906407853
47883,onenote program,"('onenote program', 'at')",9.07676365091779
47884,online backup,"('online backup', 'space')",76.359671976423
47885,online backup,"('online backup', 'and/or')",35.30875121517064
47886,online backup,"('of', 'online backup')",24.293158667238885
47887,online backup,"('online backup', '2.0')",22.76391341428832
47888,online backup,"(""'sos"", 'online backup')",21.661596434441886
47926,online banking,"('online banking', 'feature')",42.88894419864815
47927,online banking,"('for', 'online banking')",32.50249070453938
47928,online banking,"('online banking', 'in')",29.37838816402879
47929,online banking,"('the', 'online banking')",23.017318233177807
47930,online banking,"('online banking', 'download')",22.97255951548287
47959,online living trust software,"('online living trust software', 'are')",8.046339431368036
47960,online living trust software,"(""'s"", 'online living trust software')",7.865210721956299
47961,online living trust software,"('the', 'online living trust software')",3.875238227112506
47962,onone software,"('from', 'onone software')",11.453035972513785
47963,open office,"('open office', 'when')",29.92813805782205
47964,open office,"('downloaded', 'open office')",25.74343289469948
47965,open office,"('with', 'open office')",24.517821669494708
47966,open office,"('free', 'open office')",24.204717664026354
47967,open office,"('``', 'open office')",21.564049692355148
48019,open office program,"('free', 'open office program')",28.15945636399416
48020,open office program,"('open office program', 'is')",17.127300970378386
48021,openoffice,"('openoffice', 'writer')",41.01159953852287
48022,openoffice,"('source', 'openoffice')",31.43787239758436
48023,openoffice,"('openoffice', 'and')",25.94749335176439
48024,openoffice,"('openoffice', 'spreadsheets')",23.128582474957753
48025,openoffice,"('openoffice', '4.0.1')",21.203451284803634
48075,openoffice program,"('openoffice program', 'that')",9.001627839985053
48076,openoffice program,"('the', 'openoffice program')",6.571569374034642
48077,openoffice software,"('openoffice software', 'developed')",21.172200013113677
48078,openoffice software,"('source', 'openoffice software')",18.54007169116864
48079,operating,"('operating', 'systems')",2141.4774631785795
48080,operating,"('new', 'operating')",50.781738370338985
48081,operating,"('other', 'operating')",42.051550912306965
48082,operating,"('operating', 'manual')",31.165249403054037
48083,operating,"('supported', 'operating')",26.3055908502692
48167,operating system,"('an', 'operating system')",270.73649417216535
48168,operating system,"('the', 'operating system')",219.18559206669946
48169,operating system,"('new', 'operating system')",106.47900022735072
48170,operating system,"('prettiest', 'operating system')",84.20366589683272
48171,operating system,"('this', 'operating system')",72.74016034087137
