,item_group,bigram,pmi
45038,nvidia quadra,"('my', 'nvidia quadra')",6.215536602337007
45039,nvx,"('this', 'nvx')",6.889666371516888
45040,nvx,"('nvx', 'is')",6.1773277102663435
45041,nxt2,"('found', 'nxt2')",9.211594466404257
45042,nxt2,"('installed', 'nxt2')",9.180439262159467
45043,nxt2,"('nxt2', 'on')",6.197424951788939
45044,nxt2,"('nxt2', 'to')",4.1717356247066135
45045,object remover,"('object remover', 'though')",9.736832610683853
45046,object remover,"('like', 'object remover')",7.496844876906792
45047,object remover,"('object remover', 'and')",4.38453538723666
45048,object remover,"('the', 'object remover')",3.740378003490587
45049,ocr,"('ocr', 'conversions')",12.016940529876585
45050,ocr,"('ocr', 'remained')",10.65437045049188
45051,ocr,"('ocr', 'converts')",10.576367938490607
45052,ocr,"('ocr', 'conversion')",10.502367357046827
45053,ocr,"('ocr', 'engine')",9.978805400989815
45086,ocr software,"('ocr software', 'analyzes')",17.11380206912918
45087,ocr software,"('ocr software', 'compares')",12.791873974241815
45088,ocr software,"('ocr software', 'solutions')",11.42730154194596
45089,ocr software,"('past', 'ocr software')",8.26517912869984
45090,ocr software,"('previous', 'ocr software')",7.946383923297441
45100,oe,"('oe', 'ps')",14.583287352430395
45101,oe,"('oe', 'files')",7.6175030677683075
45102,oe,"('your', 'oe')",5.749302590490178
45103,oe,"('``', 'oe')",5.213186798947149
45104,oe,"('use', 'oe')",4.885818513267839
45108,oem software,"('oem software', 'kit')",15.998324851709238
45109,oem software,"('oem software', 'license')",10.698764569850335
45110,oem software,"('excellent', 'oem software')",10.259972717272074
45111,oem software,"('this', 'oem software')",6.304703870795734
45112,offer,"('free-after-rebate', 'offer')",12.39194336735318
45113,offer,"('would/could', 'offer')",12.39194336735318
45114,offer,"('refrigerator', 'offer')",12.39194336735318
45115,offer,"('half-price', 'offer')",12.39194336735318
45116,offer,"('offer', 'diesel')",11.39194336735318
45336,office,"('office', '365-mac')",10.054307382341074
45337,office,"('office', 'dowloaded')",10.054307382341074
45338,office,"('\\corel\\wordperfect', 'office')",10.054307382341074
45339,office,"('office', '2002-2007')",10.054307382341074
45340,office,"('office', '2000/2002/xp')",10.054307382341074
45908,office 2007/2010,"('like', 'office 2007/2010')",8.496844876906792
45909,office package,"('minimalistic', 'office package')",16.47637214851389
45910,office package,"('functional', 'office package')",12.46514489309063
45911,office package,"('based', 'office package')",10.313980819756978
45912,office package,"('2003', 'office package')",10.037580295935625
45913,office package,"('new', 'office package')",6.2992641068101936
45916,office products,"('fewer', 'office products')",10.422640164576096
45917,office products,"('office products', 'registered')",9.509351797769428
45918,office products,"('office products', 'perform')",8.853797329218215
45919,office products,"('favorite', 'office products')",8.184872517352733
45920,office products,"('liked', 'office products')",7.899078208519084
45944,office professional,"('office professional', '2010.')",11.000638717547485
45945,office professional,"('office professional', '2013')",9.944990687997572
45946,office professional,"('office professional', 'plus')",9.789871621330668
45947,office professional,"('cheaper', 'office professional')",8.237967409188808
45948,office professional,"('office professional', '2010')",8.1188201438958
45967,office program,"('featured', 'office program')",12.569481552905364
45968,office program,"('office program', 'after')",7.055359292734657
45969,office program,"('any', 'office program')",6.78139249037349
45970,office program,"('an', 'office program')",6.7431146623219576
45971,office program,"('office program', 'for')",3.889951186155759
45974,office software,"('low-performance', 'office software')",16.63987088079676
45975,office software,"('high-performance', 'office software')",15.961798975684125
45976,office software,"('office software', 'bundles')",12.939431162655675
45977,office software,"('preferred', 'office software')",10.911950426233563
45978,office software,"('up-to-date', 'office software')",10.858511167272107
45995,office suite,"('highest-end', 'office suite')",14.17520261379332
45996,office suite,"('openoffice.org', 'office suite')",11.853274518905955
45997,office suite,"('leaner', 'office suite')",11.590240113072165
45998,office suite,"('office suite', 'consisting')",11.590240113072165
45999,office suite,"('compatable', 'office suite')",11.367847691735717
46077,office version,"('office version', '2002.')",13.05490838007561
46078,office version,"('s', 'office version')",10.23728512256418
46079,office version,"('earlier', 'office version')",8.566264840221825
46080,office version,"('any', 'office version')",8.044426896207284
46081,office version,"('older', 'office version')",7.602049415361799
46091,office x6 program,"('the', 'office x6 program')",4.740378003490587
46092,office xp,"('releasing', 'office xp')",11.200247743239649
46093,office xp,"('formerly', 'office xp')",11.159605758742304
46094,office xp,"('shipping', 'office xp')",9.920139824046913
46095,office xp,"('office xp', 'performs')",9.601610305621417
46096,office xp,"('office xp', '2005')",9.08160324674103
46128,omnipage,"('omnipage', '18.')",12.376836474962968
46129,omnipage,"('omnipage', '18')",11.508940010970317
46130,omnipage,"('omnipage', 'formatted')",10.698764569850335
46131,omnipage,"('start-up', 'omnipage')",10.528839568408022
46132,omnipage,"('improving', 'omnipage')",9.943877067686866
46176,omniplan,"('like', 'omniplan')",8.496844876906788
46177,omniplan,"('omniplan', 'and')",5.384535387236657
46178,one,"('ifor', 'one')",8.50955773525331
46179,one,"('programsthe', 'one')",8.50955773525331
46180,one,"('one', '30-minute')",8.50955773525331
46181,one,"('gallery-worthy', 'one')",8.50955773525331
46182,one,"('vaporizing', 'one')",8.50955773525331
47727,onecare,"('onecare', '2.0.')",12.047712878671405
47728,onecare,"('onecare', 'suffers')",11.047712878671405
47729,onecare,"('onecare', 'lived')",10.895709785226355
47730,onecare,"('live', 'onecare')",10.754931129443555
47731,onecare,"('onecare', 'staff')",10.217637880113717
47787,onedrive,"('onedrive', 'disgust')",13.450837056406748
47788,onedrive,"('browser-based', 'onedrive')",12.450837056406748
47789,onedrive,"('onedrive', 'nags')",11.86587455568559
47790,onedrive,"('1tb', 'onedrive')",10.45083705640675
47791,onedrive,"('suffer', 'onedrive')",10.280912054964435
47833,onenote,"('onenote', 'organizer/collaboration')",14.908687639224565
47834,onenote,"('onenote', 'organizes')",12.32372513850341
47835,onenote,"('microsofts', 'onenote')",11.908687639224562
47836,onenote,"('opened', 'onenote')",7.215200681725241
47837,onenote,"('onenote', 'installs')",6.983875135618785
47881,onenote program,"('onenote program', 'allows')",10.729138218893853
47882,onenote program,"('onenote program', 'at')",7.543524681803591
47883,onenote program,"('the', 'onenote program')",4.740378003490584
47884,online backup,"('mozy-powered', 'online backup')",15.611301728599994
47885,online backup,"(""'sos"", 'online backup')",15.611301728599994
47886,online backup,"('bundled', 'online backup')",9.883381274036795
47887,online backup,"('online backup', 'and/or')",9.874336134433786
47888,online backup,"('online backup', '2.0')",9.611301728599992
47926,online banking,"('retain', 'online banking')",11.05490838007561
47927,online banking,"('utilize', 'online banking')",9.77197441680411
47928,online banking,"('supports', 'online banking')",8.578094683210075
47929,online banking,"('online banking', 'integration')",8.339747156227752
47930,online banking,"('online banking', 'returns')",7.608652150186044
47959,online living trust software,"('online living trust software', 'are')",6.79764626791952
47960,online living trust software,"(""'s"", 'online living trust software')",6.666374400983811
47961,online living trust software,"('the', 'online living trust software')",3.740378003490587
47962,onone software,"('from', 'onone software')",8.261532668810856
47963,open office,"('feature-limited', 'open office')",14.874336134433788
47964,open office,"('open office', 'docs')",8.645517443937909
47965,open office,"('open office', 'route')",7.635931395108711
47966,open office,"('downloaded', 'open office')",7.595112490500661
47967,open office,"('open office', 'suite')",6.4649451982960855
48019,open office program,"('free', 'open office program')",10.155732749595092
48020,open office program,"('open office program', 'is')",6.1773277102663435
48021,openoffice,"('openoffice', '4.0.1')",15.28372707057149
48022,openoffice,"('apache', 'openoffice')",13.698764569850335
48023,openoffice,"('openoffice', 'writer')",11.224833381517918
48024,openoffice,"('till', 'openoffice')",10.476372148513887
48025,openoffice,"('openoffice', 'spreadsheets')",9.744568259463454
48075,openoffice program,"('openoffice program', 'that')",6.493276749699769
48076,openoffice program,"('the', 'openoffice program')",4.740378003490587
48077,openoffice software,"('openoffice software', 'developed')",15.261359257543036
48078,openoffice software,"('source', 'openoffice software')",13.370837734341528
48079,operating,"('-llc', 'operating')",13.874336134433788
48080,operating,"('operating', 'tts')",13.874336134433788
48081,operating,"('operating', 'system/must')",13.874336134433788
48082,operating,"('long-gone', 'operating')",12.874336134433788
48083,operating,"('pre-win8', 'operating')",12.874336134433788
48167,operating system,"('8.1/7', 'operating system')",12.14162001326894
48168,operating system,"('godawful', 'operating system')",12.14162001326894
48169,operating system,"('appealling', 'operating system')",12.14162001326894
48170,operating system,"('8.0/8.1', 'operating system')",12.14162001326894
48171,operating system,"('vermin-proof', 'operating system')",12.14162001326894
48382,option,"('condor', 'option')",11.287959919693689
48383,option,"('option', 'tackles')",11.287959919693689
48384,option,"('upgrade/install', 'option')",11.287959919693689
48385,option,"('create/share', 'option')",11.287959919693689
48386,option,"('single-shot-hdr', 'option')",11.287959919693686
48677,oracle,"('from', 'oracle')",7.676570168089695
48678,oracle,"('using', 'oracle')",7.529465874057488
48679,oracle,"('oracle', ""'s"")",6.0814119002626565
48680,organizer,"('document/media', 'organizer')",15.401084021209648
48681,organizer,"('organizer', '*collections*')",15.401084021209648
48682,organizer,"('organizer', 'datatbase')",15.401084021209648
48683,organizer,"('==================', 'organizer')",13.816121520488494
48684,organizer,"('appointment', 'organizer')",12.401084021209646
48718,os,"('touch-oriented', 'os')",11.537212749433028
48719,os,"('debian', 'os')",11.537212749433028
48720,os,"('well-performing', 'os')",11.537212749433028
48721,os,"('os', '10.11.')",11.537212749433028
48722,os,"('os', 'x.2')",11.537212749433028
49070,os software,"('screen', 'os software')",10.814085253331974
49071,os software,"('os software', 'that')",6.493276749699769
49072,os upgrade,"('easiest', 'os upgrade')",11.069407949770724
49073,os upgrade,"('solid', 'os upgrade')",9.457973237688376
49074,os upgrade,"('major', 'os upgrade')",8.63942010902591
49075,os upgrade,"('no', 'os upgrade')",6.438433051292728
49076,os upgrade,"('an', 'os upgrade')",5.868645544405815
49080,os x,"('os x', '10.5+')",13.654370450491882
49081,os x,"('os x', '10.9.')",13.654370450491882
49082,os x,"('os x', '10.8x')",13.654370450491882
49083,os x,"('os x', '10.7.')",13.654370450491882
49084,os x,"('os x', '10.5.5.')",13.654370450491882
49211,oscar lake game,"('oscar lake game', 'much')",7.785875233620374
49212,oscar lake game,"('oscar lake game', 'will')",6.866072307045082
49213,oscar lake game,"('an', 'oscar lake game')",6.743114662321959
49214,oscar lake game,"('the', 'oscar lake game')",4.155415502769429
49215,oscommerce,"('like', 'oscommerce')",8.496844876906792
49216,oscommerce,"('oscommerce', 'and')",5.384535387236662
49217,osx,"('osx', '10.10')",14.555806616008292
49218,osx,"('built-into', 'osx')",14.555806616008292
49219,osx,"('osx', 'lion/mountain')",14.555806616008287
49220,osx,"('osx', '10.8.')",12.970844115287134
49221,osx,"('osx', '10.7.5')",12.555806616008292
49290,outlook,"('ms2007', 'outlook')",11.979946322394387
49291,outlook,"('ms2003', 'outlook')",11.979946322394387
49292,outlook,"('outlook', 'xp+')",11.979946322394387
49293,outlook,"('5/23/13', 'outlook')",11.979946322394387
49294,outlook,"('excludes', 'outlook')",11.394983821673229
49532,outlook express,"('gutted', 'outlook express')",16.28372707057149
49533,outlook express,"('outlook express', '6.0+')",14.698764569850335
49534,outlook express,"('abc', 'outlook express')",13.476372148513887
49535,outlook express,"('outlook express', 'spysweeper')",12.82429545193419
49536,outlook express,"('aka', 'outlook express')",11.961798975684129
49561,outlook package,"('good', 'outlook package')",9.191630655580699
49562,output file,"('rendered', 'output file')",13.05490838007561
49563,output file,"('final', 'output file')",10.49419342560113
49564,output file,"('output file', 'ca')",8.083134932882237
49565,output file,"('output file', 'was')",6.664080220583227
